[ 0, 1.0644828557968, 2411.080622673, 391.9426202774, 9117.896270752, 18.134796619415, 0.17145354390144, 0.88847221493721, 0.40429675221443, 0.16033573389053, 0.033953478336334, 0.40972507119179, 0.6277125108242, 0.5310892355442, 0.045480690002441, 0.12475461125374, 0.43907370567322, 0.26253296136856, 0.55430888295174, 0.0663141477108, 0.29046102285385, 0.75013115882874, 0.55262914419174, 0.55033689618111, 0.76938389420509, 0.72096875548363, 0.045382145643234, 0.82338832736015, 0.60204424262047, 0.631814198...etc...
[ 0, 1.4935253858566, 134.70275402069, 155.44188022614, 8980.6060791016, 21.40508890152, 0.10058622360229, 0.68337567567825, 0.8271655857563, 0.78048470973969, 0.9288908624649, 0.61552817940712, 0.51637744784355, 0.46359071612358, 0.59647099852562, 0.49921550512314, 0.29573674559593, 0.76509373307228, 0.88597626924515, 0.45716220140457, 0.64068720340729, 0.73841877818108, 0.55310369133949, 0.65624293208122, 0.20441562891006, 0.87578890681267, 0.99361184716225, 0.12824721217155, 0.93915694236755, 0.384402357...etc...
[ 0, 0.19542508125305, 1411.9260311127, 21.623134613037, 9820.1400756836, 95.528900623322, 0.40262079000473, 0.86808061361313, 0.33257888197899, 0.68350962519646, 0.21519708991051, 0.42798941254616, 0.69495422482491, 0.8563035595417, 0.97545466542244, 0.21320554971695, 0.16697207689285, 0.10236875534058, 0.46452328801155, 0.35383908987045, 0.96778708815575, 0.80091325044632, 0.059694327116013, 0.72171308994293, 0.50786463141441, 0.31444483160973, 0.99024646878242, 0.230874376297, 0.56053169369698, 0.1440060...etc...
[ 2.0569875359867e-111, 1.171130657196, 1673.2445240021, 224.65378046036, 6426.1371612549, 94.039297103882, 0.49178714871407, 0.28871023774147, 0.36502204537392, 0.50125366210938, 0.64438515424728, 0.16215673923492, 0.54284669876099, 0.16339438557625, 0.28482050895691, 0.5166439306736, 0.92354137897491, 0.3466533768177, 0.9692494392395, 0.079297573566437, 0.8535515165329, 0.64920733690262, 0.4125507569313, 0.34695597290993, 0.75970624804497, 0.82773678898811, 0.97578499555588, 0.11861252427101, 0.3667292821...etc...
[ 1.1381651997536, 0.035109102725983, 0.74061532020569, 0.14672404050827, 5225.8407592773, 0.77516377449036, 0.032479252815247, 0.97527150273323, 0.54408375501633, 0.11900681734085, 0.31724998235703, 0.50557462573051, 0.62986715078354, 0.83176141142845, 0.42786119937897, 0.73945957183838, 0.24811102390289, 0.40528988838196, 0.11080910921097, 0.29367167949677, 0.619796667099, 0.47561950087547, 0.62883343815804, 0.26633425474167, 0.5371408033371, 0.83566164374352, 0.35659172296524, 0.60216202378273, 0.7550979...etc...
[ 6.7262161194073e-314, 0.86483242511749, 1713.4315729141, 8.3286762237549, 989.4416809082, 15.77136516571, 0.88908130168915, 0.80652319788933, 0.52734620213509, 0.91805452346802, 0.31953066468239, 0.076786757707596, 0.87302600622177, 0.53194391608238, 0.37244084239006, 0.026028269529343, 0.79456534147263, 0.79686762094498, 0.24852856874466, 0.35818271279335, 0.079169878959656, 0.62675267696381, 0.98448663949966, 0.45383848309517, 0.84907901883125, 0.98756511807442, 0.11376378774643, 0.27999927043915, 0.911...etc...
[ 3.876317598019e-07, 1.3621458768845, 2460.8423709869, 0.36652720212936, 4706.6600799561, 51.784527301788, 0.70870381832123, 0.45168738365173, 0.01704491853714, 0.076411345005035, 0.22242623329163, 0.24168722987175, 0.65662753343582, 0.97604699373245, 0.62530342578888, 0.4908180141449, 0.42083273172379, 0.25851234674454, 0.25378712177277, 0.23402626156807, 0.90560881614685, 0.15093184709549, 0.56673538565636, 0.027652776241302, 0.092862410545349, 0.64156159281731, 0.47199176549911, 0.7958363866806, 0.36048...etc...
[ 0, 1.488441324234, 2454.5225024223, 271.44628763199, 663.23471069336, 67.454671859741, 0.064305967092514, 0.31202418088913, 0.99646833539009, 0.74405563354492, 0.16649469733238, 0.47983295083046, 0.84186250329018, 0.87536498904228, 0.073851906061172, 0.6798949944973, 0.025314619541168, 0.20444725751877, 0.91439280390739, 0.41895318984985, 0.65103329896927, 0.97208244204521, 0.48140080928802, 0.37055858612061, 0.74334528803825, 0.47120577573776, 0.88432768702507, 0.20643336892128, 0.39324644804001, 0.57913...etc...
[ 0, 0.25083923339844, 418.68164539337, 388.97502422333, 7987.565612793, 64.060997962952, 0.61556665301323, 0.22317812085152, 0.68943149209023, 0.26695553779602, 0.46472946405411, 0.5610212290287, 0.40696936964989, 0.49165473341942, 0.61167338371277, 0.92914353728294, 0.27907425165176, 0.045497448444366, 0.35792248487473, 0.10972146272659, 0.80681151390076, 0.28195505142212, 0.61973974108696, 0.28764879107475, 0.90568620324135, 0.3306765627861, 0.58885688304901, 0.69747660636902, 0.96168878555298, 0.8681763...etc...
[ 0, 0.34556069374084, 920.22705078125, 153.53888273239, 9430.7136535645, 97.954988479614, 0.90347739338875, 0.56523727536201, 0.94549729824066, 0.17236475467682, 0.25915294885635, 0.28355477452278, 0.6392118704319, 0.28414309024811, 0.76676780700684, 0.17253422737122, 0.18844495177269, 0.63992150783539, 0.10319983243942, 0.75613906025887, 0.086947212219238, 0.54564748287201, 0.72532913684845, 0.080451545715332, 0.53649961590767, 0.90178561687469, 0.58557860136032, 0.41137613177299, 0.55455235242844, 0.6404...etc...
[ 0, 0.9187913608551, 1830.5518984795, 203.3286690712, 0.23764971971512, 11.503756046295, 0.78744898557663, 0.65466861009598, 0.78958300948143, 0.27143818497658, 0.096484063863754, 0.30369688749313, 0.23337079405785, 0.45986550331116, 0.59424826264381, 0.70165543317795, 0.026284838914871, 0.59788284778595, 0.84945881605148, 0.86344596028328, 0.49388868093491, 0.053108731508255, 0.7177058160305, 0.13366497993469, 0.17434095263481, 0.92781454563141, 0.68895093679428, 0.67484669089317, 0.90486335515976, 0.1676...etc...
[ 0, 1.4584040880203, 1636.3555192947, 369.03476715088, 1288.7138366699, 17.112255096436, 0.9814790892601, 0.82167389154434, 0.028197897672653, 0.61624430775642, 0.48041902422905, 0.3993544280529, 0.84575152397156, 0.93921689510345, 0.81074184060097, 0.27363979578018, 0.2393285381794, 0.24573899626732, 0.60169502973557, 0.24807809710503, 0.075929126739502, 0.19880379319191, 0.93925477862358, 0.073526650667191, 0.25220421433449, 0.79560601711273, 0.68458240151405, 0.057495666742325, 0.73429502129555, 0.44855...etc...
[ 3.4945348588678e-31, 0.54812741279602, 0.84086083889008, 62.858760356903, 2923.7403869629, 0.074823446273804, 0.17013954043388, 0.79153761029243, 0.29907799482346, 0.66716013431549, 0.85429030418396, 0.38213737130165, 0.24074266433716, 0.88576407432556, 0.21164099574089, 0.29176357865334, 0.51687094688416, 0.54656870603561, 0.89345537304878, 0.21131138324738, 0.11454848408699, 0.56004109382629, 0.19932129859924, 0.92522865772247, 0.10723236203194, 0.8902368080616, 0.91172455310822, 0.59945789575577, 0.896...etc...
